id_oferta,job_title,company_name,time_posted,num_applicants,job_description
3894459200,,,,,
3943701810,Analista de planeación,Genteutilsa,3 weeks ago,,"Requisitos 

Formación: Profesional en Ingeniería Industrial, Comercio Internacional o Administración de Empresas Tener conocimientos en Power BI, análisis de datos y manejo de Excel.Experiencia: 2 años en el área de Abastecimiento, logísticaHabilidades: Planeación, manejo de persona y comunicación asertiva.Conocimientos: Ejecutar actividades consiguientes del plan de abastecimiento para mantener los inventarios óptimos de materias primas mantener los inventarios óptimos de línea de baños y revestimiento importado alineadas al presupuesto de venta y a la estrategia. Formación: Profesional en Ingeniería Industrial, Comercio Internacional o Administración de Empresas Tener conocimientos en Power BI, análisis de datos y manejo de Excel. Experiencia: 2 años en el área de Abastecimiento, logística Habilidades: Planeación, manejo de persona y comunicación asertiva. Conocimientos: Ejecutar actividades consiguientes del plan de abastecimiento para mantener los inventarios óptimos de materias primas mantener los inventarios óptimos de línea de baños y revestimiento importado alineadas al presupuesto de venta y a la estrategia. 

Nuestra Oferta 

Tipo de contrato: Obra y labor.Salario: A convenir de 2.000.000 a 2.500.000 según experiencia y formación académica.Prestaciones de ley. Tipo de contrato: Obra y labor. Salario: A convenir de 2.000.000 a 2.500.000 según experiencia y formación académica. Prestaciones de ley. 

Horario De Trabajo 

( Lunes a Viernes 7:00am-12:00pm - 2:00 a 6:00pm Sábados de 8:00am a 11:00am)Ubicación: Cúcuta, planta de revestimiento Av 3 calle 23AN cerca a Cenabastos.NOTA: Después de postularte, revisa tu correo en unos 10 minutos. Te pediremos tu hoja de vida. Adjúntala y asegúrate de que esté actualizada, por favor. ¡Gracias! ( Lunes a Viernes 7:00am-12:00pm - 2:00 a 6:00pm Sábados de 8:00am a 11:00am) Ubicación: Cúcuta, planta de revestimiento Av 3 calle 23AN cerca a Cenabastos.NOTA: Después de postularte, revisa tu correo en unos 10 minutos. Te pediremos tu hoja de vida. Adjúntala y asegúrate de que esté actualizada, por favor. ¡Gracias!"
3949677288,Analista Customer Marketing Bogotá,Altipal S.A.S,2 weeks ago,165 applicants,
3963203611,Desarrollador Fullstack Junior,PROTECCIÓN S.A.,4 days ago,85 applicants,"Misión 



Principales Responsabilidades 

Diseñar, desarrollar, probar, mantener e implementar aplicaciones de alta calidad.Colaborar con equipos multidisciplinarios para definir los requisitos y especificaciones del proyecto.Diseñar, desarrollar y realizar las pruebas unitarias, garantizando ajustes oportunos a los desarrollos, con el fin de implementar y entregar soluciones óptimas dentro del marco de buenas prácticas de Protección.Participar activamente en la arquitectura y diseño de soluciones técnicas.Implementar y mantener prácticas de integración y entrega continua (CI/CD) utilizando herramientas y servicios DevOps.Automatizar tareas de despliegue, monitoreo y escalado de aplicaciones.Desde una práctica autónoma y de autoestudio, realizar continua y permanentemente la formación en temas asociados al Negocio Protección, con el fin de actualizar los conocimientos funcionales y técnicos (arquitectura, tecnologías y buenas prácticas).Brindar soporte continuo a los productos entregados al cliente final, realizando revisión y ajustes al código cuando sea requerido, garantizando la calidad y la seguridad del software. Diseñar, desarrollar, probar, mantener e implementar aplicaciones de alta calidad. Colaborar con equipos multidisciplinarios para definir los requisitos y especificaciones del proyecto. Diseñar, desarrollar y realizar las pruebas unitarias, garantizando ajustes oportunos a los desarrollos, con el fin de implementar y entregar soluciones óptimas dentro del marco de buenas prácticas de Protección. Participar activamente en la arquitectura y diseño de soluciones técnicas. Implementar y mantener prácticas de integración y entrega continua (CI/CD) utilizando herramientas y servicios DevOps. Automatizar tareas de despliegue, monitoreo y escalado de aplicaciones. Desde una práctica autónoma y de autoestudio, realizar continua y permanentemente la formación en temas asociados al Negocio Protección, con el fin de actualizar los conocimientos funcionales y técnicos (arquitectura, tecnologías y buenas prácticas). Brindar soporte continuo a los productos entregados al cliente final, realizando revisión y ajustes al código cuando sea requerido, garantizando la calidad y la seguridad del software. 





Conocimientos Técnicos 

Conocimiento y Experiencia en modelos de trabajo Scrum y Agilismo;Experiencia demostrable como desarrollador Python y Java.Experiencia en el desarrollo y consumo de servicios web (RESTful APIs).Conocimientos en REACT con Redux; Framework de manejo de estados; Pruebas unitarias e integrales; Framework reactividad Pusher; principios SOLID (Intermedio).Amplio conocimiento de frameworks y librerías de desarrollo en Java y Python (por ejemplo, Spring, Hibernate, flash, rxpy etc.).Experiencia en la implementación de prácticas DevOps y herramientas como Jenkins, Git, Docker, Kubernetes, etc.Capacidad para escribir consultas y optimizar el rendimiento en bases de datos SQL.Conocimientos de patrones de diseño y arquitectura de software.Preferible con conocimientos en AWS Conocimiento y Experiencia en modelos de trabajo Scrum y Agilismo; Experiencia demostrable como desarrollador Python y Java. Experiencia en el desarrollo y consumo de servicios web (RESTful APIs). Conocimientos en REACT con Redux; Framework de manejo de estados; Pruebas unitarias e integrales; Framework reactividad Pusher; principios SOLID (Intermedio). Amplio conocimiento de frameworks y librerías de desarrollo en Java y Python (por ejemplo, Spring, Hibernate, flash, rxpy etc.). Experiencia en la implementación de prácticas DevOps y herramientas como Jenkins, Git, Docker, Kubernetes, etc. Capacidad para escribir consultas y optimizar el rendimiento en bases de datos SQL. Conocimientos de patrones de diseño y arquitectura de software. Preferible con conocimientos en AWS"
3842650406,Practicante para automatización de procesos,Carga SAS,4 months ago,,"Requisitos 

Ser estudiante de pregrado en ingeniería, economía, informática o afines.No haber firmado contrato de aprendizaje SENA anteriormente.Estar habilitado para realizar las practicas en etapa productiva. Ser estudiante de pregrado en ingeniería, economía, informática o afines. No haber firmado contrato de aprendizaje SENA anteriormente. Estar habilitado para realizar las practicas en etapa productiva. 

Te Ofrecemos 

Contrato de aprendizajeSalario auxilio determinado por ley. Contrato de aprendizaje Salario auxilio determinado por ley. 

Horarios"
3962233724,Salesforce APEX Engineer - LLM Project,YO HR Consultancy,5 days ago,,"Experience: 

Location: 

Contract Duration: 

Payout: USD: 



Must-Have 





Required Skills"
3965610868,Profesional Desarrollador Bus,Banco Popular Colombia,,55 applicants,Profesional Desarrollador BUS.
3839438522,Programador - Desarrollador Bogotá,Staffing de Colombia,4 months ago,144 applicants,
3962432770,"Mid-level Salesforce Developer, Colombia",CI&T,5 days ago,,"Key Responsibilities 



Lead the development of high-quality, scalable, and maintainable applications.Collaborate with cross-functional teams, including UX/UI designers and product managers, to deliver feature-rich and user-friendly solutions. Lead the development of high-quality, scalable, and maintainable applications. Collaborate with cross-functional teams, including UX/UI designers and product managers, to deliver feature-rich and user-friendly solutions. 

Collaboration And Communication 

Work closely with other developers and stakeholders to understand requirements, provide technical insights, and contribute to the overall success of the our projects.Participate in code reviews to ensure adherence to coding standards and best practices. Work closely with other developers and stakeholders to understand requirements, provide technical insights, and contribute to the overall success of the our projects. Participate in code reviews to ensure adherence to coding standards and best practices. 

Technical Leadership 

Stay up-to-date with the latest trends and advancements in web development, and proactively apply this knowledge to enhance our technology stack. Stay up-to-date with the latest trends and advancements in web development, and proactively apply this knowledge to enhance our technology stack. 

Problem Solving 

Identify and address technical challenges, troubleshoot issues, and implement effective solutions.Collaborate with the QA team to ensure the delivery of high-quality software through automated testing and continuous integration. Identify and address technical challenges, troubleshoot issues, and implement effective solutions. Collaborate with the QA team to ensure the delivery of high-quality software through automated testing and continuous integration. 

Qualifications And Skills 

Proven experience as a Salesforce Developer with expertise.Experience with CRM Analytics would be great is a plus.Excellent problem-solving and debugging skills.Strong communication and interpersonal skills.Ability to work effectively in a collaborative team environment. Proven experience as a Salesforce Developer with expertise. Experience with CRM Analytics would be great is a plus. Excellent problem-solving and debugging skills. Strong communication and interpersonal skills. Ability to work effectively in a collaborative team environment. 





CI&T is an equal-opportunity employer. We celebrate and appreciate the diversity of our CI&Ters’ identities and lived experiences. We are committed to building, promoting, and retaining a diverse, inclusive, and equitable company and culture focused on creating a better tomorrow. 





We strongly encourage candidates from diverse and underrepresented communities to apply for our vacancies."
3963201856,Desarrollador Fullstack Junior,PROTECCIÓN S.A.,4 days ago,77 applicants,"Misión 



Principales Responsabilidades 

Diseñar, desarrollar, probar, mantener e implementar aplicaciones de alta calidad.Colaborar con equipos multidisciplinarios para definir los requisitos y especificaciones del proyecto.Diseñar, desarrollar y realizar las pruebas unitarias, garantizando ajustes oportunos a los desarrollos, con el fin de implementar y entregar soluciones óptimas dentro del marco de buenas prácticas de Protección.Participar activamente en la arquitectura y diseño de soluciones técnicas.Implementar y mantener prácticas de integración y entrega continua (CI/CD) utilizando herramientas y servicios DevOps.Automatizar tareas de despliegue, monitoreo y escalado de aplicaciones.Desde una práctica autónoma y de autoestudio, realizar continua y permanentemente la formación en temas asociados al Negocio Protección, con el fin de actualizar los conocimientos funcionales y técnicos (arquitectura, tecnologías y buenas prácticas).Brindar soporte continuo a los productos entregados al cliente final, realizando revisión y ajustes al código cuando sea requerido, garantizando la calidad y la seguridad del software. Diseñar, desarrollar, probar, mantener e implementar aplicaciones de alta calidad. Colaborar con equipos multidisciplinarios para definir los requisitos y especificaciones del proyecto. Diseñar, desarrollar y realizar las pruebas unitarias, garantizando ajustes oportunos a los desarrollos, con el fin de implementar y entregar soluciones óptimas dentro del marco de buenas prácticas de Protección. Participar activamente en la arquitectura y diseño de soluciones técnicas. Implementar y mantener prácticas de integración y entrega continua (CI/CD) utilizando herramientas y servicios DevOps. Automatizar tareas de despliegue, monitoreo y escalado de aplicaciones. Desde una práctica autónoma y de autoestudio, realizar continua y permanentemente la formación en temas asociados al Negocio Protección, con el fin de actualizar los conocimientos funcionales y técnicos (arquitectura, tecnologías y buenas prácticas). Brindar soporte continuo a los productos entregados al cliente final, realizando revisión y ajustes al código cuando sea requerido, garantizando la calidad y la seguridad del software. 





Conocimientos Técnicos 

Conocimiento y Experiencia en modelos de trabajo Scrum y Agilismo;Experiencia demostrable como desarrollador Python y Java.Experiencia en el desarrollo y consumo de servicios web (RESTful APIs).Conocimientos en REACT con Redux; Framework de manejo de estados; Pruebas unitarias e integrales; Framework reactividad Pusher; principios SOLID (Intermedio).Amplio conocimiento de frameworks y librerías de desarrollo en Java y Python (por ejemplo, Spring, Hibernate, flash, rxpy etc.).Experiencia en la implementación de prácticas DevOps y herramientas como Jenkins, Git, Docker, Kubernetes, etc.Capacidad para escribir consultas y optimizar el rendimiento en bases de datos SQL.Conocimientos de patrones de diseño y arquitectura de software.Preferible con conocimientos en AWS Conocimiento y Experiencia en modelos de trabajo Scrum y Agilismo; Experiencia demostrable como desarrollador Python y Java. Experiencia en el desarrollo y consumo de servicios web (RESTful APIs). Conocimientos en REACT con Redux; Framework de manejo de estados; Pruebas unitarias e integrales; Framework reactividad Pusher; principios SOLID (Intermedio). Amplio conocimiento de frameworks y librerías de desarrollo en Java y Python (por ejemplo, Spring, Hibernate, flash, rxpy etc.). Experiencia en la implementación de prácticas DevOps y herramientas como Jenkins, Git, Docker, Kubernetes, etc. Capacidad para escribir consultas y optimizar el rendimiento en bases de datos SQL. Conocimientos de patrones de diseño y arquitectura de software. Preferible con conocimientos en AWS"
3963563771,,,,,
3891776278,"Cloud Support Engineer (Colombia, Remote)",Whitestack,2 months ago,119 applicants,"Responsabilidades: 

Brindar soporte técnico de Nivel 1 para las plataformas y servicios productivos.Gestión de incidencias de acuerdo a los protocolos establecidos y realizando el escalamiento que corresponda.Prestar comunicación eficiente y efectiva al cliente.Documentación de los soportes realizados, tanto en tickets como en las plataformas dispuestas.Gestionar actividades que sea necesario ejecutar sobre ambientes de producción, coordinando las actividades, tanto de manera interna como con cliente, para su debida intervención.Generar laboratorios de pruebas y troubleshooting a nivel de servidores y networking.Disponibilidad para realizar tareas de soporte fuera de horario hábil, en actividades programadas con clientes, de mantenimiento, despliegues, u otras.Disponibilidad para participar de sistema de turnos on call para soporte N1. Brindar soporte técnico de Nivel 1 para las plataformas y servicios productivos. Gestión de incidencias de acuerdo a los protocolos establecidos y realizando el escalamiento que corresponda. Prestar comunicación eficiente y efectiva al cliente. Documentación de los soportes realizados, tanto en tickets como en las plataformas dispuestas. Gestionar actividades que sea necesario ejecutar sobre ambientes de producción, coordinando las actividades, tanto de manera interna como con cliente, para su debida intervención. Generar laboratorios de pruebas y troubleshooting a nivel de servidores y networking. Disponibilidad para realizar tareas de soporte fuera de horario hábil, en actividades programadas con clientes, de mantenimiento, despliegues, u otras. Disponibilidad para participar de sistema de turnos on call para soporte N1. 


Los requisitos profesionales que debes tener: 

Autonomía (para lograr los mejores resultados)Adherencia a estándares de clase mundialApertura de aprender nuevas tecnologíasOrientación al objetivoPensamiento analíticoTrabajo en equipo (para coordinar con equipos de desarrollo y despliegue de productos)Disponibilidad para trabajar en turnos, rotatorios, según legislación de cada país. Autonomía (para lograr los mejores resultados) Adherencia a estándares de clase mundial Apertura de aprender nuevas tecnologías Orientación al objetivo Pensamiento analítico Trabajo en equipo (para coordinar con equipos de desarrollo y despliegue de productos) Disponibilidad para trabajar en turnos, rotatorios, según legislación de cada país. 




Experiencia:Al menos 2 años de experiencia como Ingeniero de Soporte Cloud o SRE.Experiencia trabajando con tecnologías afines.Formación:Ingeniería Informática, Ingeniería de Sistemas, Ingeniería Electrónica, o afín.Conocimientos Específicos / Requisitos Técnicos:Linux avanzadoVirtualización en OpenStackOrquestación de contenedores en KubernetesSistemas productivos de misión críticaAutomatización vía Linux Bash, Ansible y/o Python.Inglés intermedio (para leer/escribir documentación técnica) Experiencia: Al menos 2 años de experiencia como Ingeniero de Soporte Cloud o SRE.Experiencia trabajando con tecnologías afines. Al menos 2 años de experiencia como Ingeniero de Soporte Cloud o SRE. Experiencia trabajando con tecnologías afines.  Formación: Formación:  Ingeniería Informática, Ingeniería de Sistemas, Ingeniería Electrónica, o afín. Ingeniería Informática, Ingeniería de Sistemas, Ingeniería Electrónica, o afín.  Conocimientos Específicos / Requisitos Técnicos: Conocimientos Específicos / Requisitos Técnicos:  Linux avanzadoVirtualización en OpenStackOrquestación de contenedores en KubernetesSistemas productivos de misión críticaAutomatización vía Linux Bash, Ansible y/o Python. Linux avanzado Virtualización en OpenStack Orquestación de contenedores en Kubernetes Sistemas productivos de misión crítica Automatización vía Linux Bash, Ansible y/o Python.  Inglés intermedio (para leer/escribir documentación técnica) Inglés intermedio (para leer/escribir documentación técnica) 


¡Un plus! Si llegas a tener experiencia/certificación: 



Conocimientos del modelo de operación de una red Fija o Móvil.Experiencia técnica en:Integración de proyectos de código abiertoArquitectura de softwareNetworking (BGP, OSPF, EVP-VXLAN, etc)Certificaciones en Linux,OpenStackCertificación administrador de KubernetesCursos en ansible y bash scripting Conocimientos del modelo de operación de una red Fija o Móvil. Experiencia técnica en: Integración de proyectos de código abiertoArquitectura de softwareNetworking (BGP, OSPF, EVP-VXLAN, etc) Integración de proyectos de código abierto Arquitectura de software Networking (BGP, OSPF, EVP-VXLAN, etc) Certificaciones en Linux,OpenStack Certificación administrador de Kubernetes Cursos en ansible y bash scripting"
3943031260,,,,,
3940836640,LatAm: JR Full Stack Developer-19079873381,Somewhere,3 weeks ago,,"PLEASE APPLY WITH YOU CV IN ENGLISH 
Position Salary Range 

BACKGROUND OF THE COMPANY 

Who are we looking for: 

SPECIFIC DUTIES AND RESPONSIBILITIES Develop user-facing features using Node.js.Craft responsive web pages with HTML and other markup languages.Employ the React framework to enhance application efficiency.Maintain and enhance the performance and aesthetics of our website.Design mobile-specific features via AWS Amplify.Work collaboratively with backend developers and architects to refine website functionality.Gather user feedback to develop practical solutions.Draft functional requirement documents and create guides.Design prototypes and mockups using Figma.Ensure all graphics meet high-quality standards and uphold our brand consistency through Canva. Develop user-facing features using Node.js. Craft responsive web pages with HTML and other markup languages. Employ the React framework to enhance application efficiency. Maintain and enhance the performance and aesthetics of our website. Design mobile-specific features via AWS Amplify. Work collaboratively with backend developers and architects to refine website functionality. Gather user feedback to develop practical solutions. Draft functional requirement documents and create guides. Design prototypes and mockups using Figma. Ensure all graphics meet high-quality standards and uphold our brand consistency through Canva. 

SKILLS AND QUALIFICATIONS 2+ years of experience in front-end development.Strong skills in JavaScript, Node.js, React, CSS, and jQuery.Proficient with markup languages and familiar with browser testing and debugging.Comprehensive understanding of the full web development cycle (design, development, and deployment).A good grasp of SEO principles and API design. 2+ years of experience in front-end development. Strong skills in JavaScript, Node.js, React, CSS, and jQuery. Proficient with markup languages and familiar with browser testing and debugging. Comprehensive understanding of the full web development cycle (design, development, and deployment). A good grasp of SEO principles and API design. Nice to have: A Bachelor’s degree in Computer Science or related field.Experience using tools like AWS Cloud, AWS Amplify and Figma.AWS Developer Associate or Professional Certification, or the willingness to achieve certification. A Bachelor’s degree in Computer Science or related field. Experience using tools like AWS Cloud, AWS Amplify and Figma. AWS Developer Associate or Professional Certification, or the willingness to achieve certification."
3940310787,"Senior Data Engineer, Colombia 2024",Aimpoint Digital,1 month ago,,"Become a trusted advisor working together with our clients, from data owners and analytic users to C-level executivesWork independently as part of a small team to solve complex data engineering use-cases across a variety of industriesDesign and develop the analytical layer, building cloud data warehouses, data lakes, ETL/ELT pipelines, and orchestration jobsWork with modern tools such as Snowflake, Databricks, Fivetran, and dbt and credentialize your skills with certificationsWrite code in SQL, Python, and Spark, and use software engineering best-practices such as Git and CI/CDSupport the deployment of data science and ML projects into productionNote: You will not be developing machine learning models or algorithms Become a trusted advisor working together with our clients, from data owners and analytic users to C-level executives Work independently as part of a small team to solve complex data engineering use-cases across a variety of industries Design and develop the analytical layer, building cloud data warehouses, data lakes, ETL/ELT pipelines, and orchestration jobs Work with modern tools such as Snowflake, Databricks, Fivetran, and dbt and credentialize your skills with certifications Write code in SQL, Python, and Spark, and use software engineering best-practices such as Git and CI/CD Support the deployment of data science and ML projects into productionNote: You will not be developing machine learning models or algorithms Note: You will not be developing machine learning models or algorithms Note: You will not be developing machine learning models or algorithms Degree educated in Computer Science, Engineering, Mathematics, or equivalent experienceExperience with managing stakeholders and collaborating with customersStrong written and verbal communication skills required3+ years working with relational databases and query languages3+ years building data pipelines in production and ability to work across structured, semi-structured and unstructured data3+ years data modeling (e.g. star schema, entity-relationship)3+ years writing clean, maintainable, and robust code in Python, Scala, Java, or similar coding languagesAbility to manage an individual workstream independentlyExpertise in software engineering concepts and best practicesDevOps experience preferredExperience working with cloud data warehouses (Snowflake, Google BigQuery, AWS Redshift, Microsoft Synapse)  preferredExperience working with cloud ETL/ELT tools (Fivetran, dbt, Matillion, Informatica, Talend, etc.)  preferredExperience working with cloud platforms (AWS, Azure, GCP) and container technologies (Docker, Kubernetes) preferredExperience working with Apache Spark preferredExperience preparing data for analytics and following a data science workflow to drive business results preferredConsulting experience strongly preferredWillingness to travel Degree educated in Computer Science, Engineering, Mathematics, or equivalent experience Experience with managing stakeholders and collaborating with customers Strong written and verbal communication skills required 3+ years working with relational databases and query languages 3+ years building data pipelines in production and ability to work across structured, semi-structured and unstructured data 3+ years data modeling (e.g. star schema, entity-relationship) 3+ years writing clean, maintainable, and robust code in Python, Scala, Java, or similar coding languages Ability to manage an individual workstream independently Expertise in software engineering concepts and best practices DevOps experience preferred Experience working with cloud data warehouses (Snowflake, Google BigQuery, AWS Redshift, Microsoft Synapse)  preferred Experience working with cloud ETL/ELT tools (Fivetran, dbt, Matillion, Informatica, Talend, etc.)  preferred Experience working with cloud platforms (AWS, Azure, GCP) and container technologies (Docker, Kubernetes) preferred Experience working with Apache Spark preferred Experience preparing data for analytics and following a data science workflow to drive business results preferred Consulting experience strongly preferred Willingness to travel"
3952447157,Analista nacional cobranza y retención - Grupo Coomeva,Magneto Empleos,2 weeks ago,,
3963341032,Analista de facturación,DDB Colombia,,42 applicants,"!HEY AMANTE DE LAS FINANZAS, SABEMOS QUÉ ESTÁS POR AHÍ Y VAMOS A ENCONTRARTE! Perfil del Puesto: Responsabilidades Procesar y revisar los procedimientos de facturación electrónicaLiquidación de retenciones al momento de emitir facturas a clientesRegistro de causaciones a proveedoresApoyar a los clientes en sus procesos de facturación para garantizar un proceso satisfactorio, de la mano de sus necesidadesPreparas y presentar informes analíticos a partir de bases de datos Procesar y revisar los procedimientos de facturación electrónica Liquidación de retenciones al momento de emitir facturas a clientes Registro de causaciones a proveedores Apoyar a los clientes en sus procesos de facturación para garantizar un proceso satisfactorio, de la mano de sus necesidades Preparas y presentar informes analíticos a partir de bases de datos Requisitos del rol: Mínimo 1 año de experiencia demostrable en facturaciónProfesional en finanzas, administración de empresas, o carreras a fin.Manejo de Excel AvanzadoAlta atención al detalle Mínimo 1 año de experiencia demostrable en facturación Profesional en finanzas, administración de empresas, o carreras a fin. Manejo de Excel Avanzado Alta atención al detalle"
3952443528,Analista nacional cobranza y retención - Grupo Coomeva,Magneto Empleos,2 weeks ago,,
3962937573,Devops (4666 USD/Mes),Listopro,,,"About The Position 







Lead the planning, design, and implementation of infrastructure projects using AWS, Kubernetes, and Terraform.Develop and maintain Infrastructure as Code (IAC) to ensure consistent and reproducible environments.Implement and improve CI/CD pipelines to enable faster and safer code deployment.Collaborate with the development team to troubleshoot and resolve system issues.Monitor and analyze system performance, recommending optimizations and improvements as needed.Respond to emergent infrastructure issues and incidents, providing timely resolution and mitigations.Stay current with industry trends and emerging technologies to ensure our infrastructure remains cutting-edge and scalable. Lead the planning, design, and implementation of infrastructure projects using AWS, Kubernetes, and Terraform. Develop and maintain Infrastructure as Code (IAC) to ensure consistent and reproducible environments. Implement and improve CI/CD pipelines to enable faster and safer code deployment. Collaborate with the development team to troubleshoot and resolve system issues. Monitor and analyze system performance, recommending optimizations and improvements as needed. Respond to emergent infrastructure issues and incidents, providing timely resolution and mitigations. Stay current with industry trends and emerging technologies to ensure our infrastructure remains cutting-edge and scalable. 



Bachelor's degree in Computer Science, Engineering, or a related field.Minimum of 5 years of experience in DevOps, SRE, or a similar role.In-depth knowledge of AWS, Kubernetes, and Terraform.Proven experience in Infrastructure as Code (IAC) and CI/CD implementation.Strong background in distributed systems and microservices architecture.Excellent problem-solving skills and the ability to think critically.Strong communication skills and the ability to work effectively with a remote team.Familiarity with additional tools and technologies, such as Docker, Jenkins, or Git, is a plus. Bachelor's degree in Computer Science, Engineering, or a related field. Minimum of 5 years of experience in DevOps, SRE, or a similar role. In-depth knowledge of AWS, Kubernetes, and Terraform. Proven experience in Infrastructure as Code (IAC) and CI/CD implementation. Strong background in distributed systems and microservices architecture. Excellent problem-solving skills and the ability to think critically. Strong communication skills and the ability to work effectively with a remote team. Familiarity with additional tools and technologies, such as Docker, Jenkins, or Git, is a plus. 



Experience in the clinical trials, healthcare, or pharmaceutical industry.Working knowledge of AI/ML technologies such as model training and LLMs.Automated Testing and orchestration experience Experience in the clinical trials, healthcare, or pharmaceutical industry. Working knowledge of AI/ML technologies such as model training and LLMs. Automated Testing and orchestration experience 

Requirements 



Benefits 



Trabajo Remoto: Globalmente remoto Trabajo Remoto: Globalmente remoto"
3961088652,Ingeniero de desarrollo,Syprotek SAS,6 days ago,,
3952447156,Analista nacional cobranza y retención - Grupo Coomeva,Magneto Empleos,2 weeks ago,,
3905258963,Analista de Ventas,POSTOBON S.A.,2 months ago,,"Analizar y organizar información de visitas conjuntas, reuniones individuales y demás actividades con el fin de mantener actualizada la información de la sala.Facilitar los elementos necesarios para cada miembro de la sala con el fin de contribuir en el normal desarrollo de las actividades.Verificar y ejecutar el trámite, cumplimiento y legalización de las negociaciones con el fin de garantizar el correcto establecimiento de las relaciones comerciales.Verificar las novedades de las terminales portátiles para contribuir en el oportuno cumplimiento de las cuotas del día.Revisar y organizar la “Maestra de Clientes” y la actualización de datos con el fin de garantizar la confiabilidad en la información de los derroteros y Equipos de Ventas. Analizar y organizar información de visitas conjuntas, reuniones individuales y demás actividades con el fin de mantener actualizada la información de la sala. Facilitar los elementos necesarios para cada miembro de la sala con el fin de contribuir en el normal desarrollo de las actividades. Verificar y ejecutar el trámite, cumplimiento y legalización de las negociaciones con el fin de garantizar el correcto establecimiento de las relaciones comerciales. Verificar las novedades de las terminales portátiles para contribuir en el oportuno cumplimiento de las cuotas del día. Revisar y organizar la “Maestra de Clientes” y la actualización de datos con el fin de garantizar la confiabilidad en la información de los derroteros y Equipos de Ventas."
3959962099,Python Developer,CRG Solutions,5 days ago,32 applicants,"Required Education: 
Desired Skills and Experience Over 5 years of experience in Python programming and Linux-based operating systems3+ years of experience within a DevOps structureDesired experience programing in Flask, Dash, Java, PHP, Bash, CDesired experience with software automationExperience with Django, FastAPI, GitExperience with Ansible playbook design and executionFamiliarity with database Management and communications (SQL, MySQL, DB2, Oracle, etc.)Familiarity with web services technologies such as REST and gRPCDevelopment of CI/CD EnvironmentExperience with VMWARE and Business continuity solutions.A Solid understanding of network virtualization landscape along with their supporting technologies. E.g. VRFs and VXLANExperience with container virtualization technologiesExperience in either the media or web scale sectorsWorking knowledge with: Ansible, TCP/IP, BGP, Jenkins, and RESTEnglish B1+ Over 5 years of experience in Python programming and Linux-based operating systems Over 5 years of experience in Python programming and Linux-based operating systems 3+ years of experience within a DevOps structure Desired experience programing in Flask, Dash, Java, PHP, Bash, C Desired experience with software automation Experience with Django, FastAPI, Git Experience with Ansible playbook design and execution Familiarity with database Management and communications (SQL, MySQL, DB2, Oracle, etc.) Familiarity with web services technologies such as REST and gRPC Development of CI/CD Environment Experience with VMWARE and Business continuity solutions. A Solid understanding of network virtualization landscape along with their supporting technologies. E.g. VRFs and VXLAN Experience with container virtualization technologies Experience in either the media or web scale sectors Working knowledge with: Ansible, TCP/IP, BGP, Jenkins, and REST English B1+ 
Responsibilities Architect, Develop, Maintain & Implement innovative software solutions related to the automation of network infrastructure in the enterpriseWorking technologies will include Git, Python, Jenkins, Network platforms (Cisco, Juniper, Fortinet)Work closely with data engineers and the leader’s teams to contributing to the ongoing development and monitoring of analysis data statistics productsBuild, maintain and develop solutions oriented to the data analysis for the internal teamsBuild, maintain and develop the new initiatives related to automationInternal database management in regard with the existing and future automation developmentsDevelop integrations for monitoring and/or automating processes base on REST APIsComplex multi-layered logic creation for validation and testingPotential work with software languages which will include node.js, Go, Java, PHP, Ruby, Python, Bash, CUtilize CI/CD processes and suggest or Automate Paths Forward to Mitigate those WeaknessesDefine Framework and processes to automate network configurations and system integrationsBuild automation scripts and templates, system integrations, maintain scripts/ templates/integrations for changes to standards and new devices on the networkBuild automation of process, task, KPIs and report in regard with the operation’s statisticsAll other functions as a management and confidence worker inherent to the position that are assigned by the immediate boss.Experience of at least strong understanding of networks as it pertains to base protocols, topologies, routing, switchingCollaboration: Work with your peers within your team and outside your teams to help develop these solutions.Learning and Teaching. To be continuous Learner. To generously teach others what you learn.Feedback: To provide respectful yet honest feedback to leadership about how to better achieve the DevOps goalsKnowledge: To be Knowledge about the DevOps and the need for application teams to adopt Best Practices Architect, Develop, Maintain & Implement innovative software solutions related to the automation of network infrastructure in the enterprise Working technologies will include Git, Python, Jenkins, Network platforms (Cisco, Juniper, Fortinet) Work closely with data engineers and the leader’s teams to contributing to the ongoing development and monitoring of analysis data statistics products Build, maintain and develop solutions oriented to the data analysis for the internal teams Build, maintain and develop the new initiatives related to automation Internal database management in regard with the existing and future automation developments Develop integrations for monitoring and/or automating processes base on REST APIs Complex multi-layered logic creation for validation and testing Potential work with software languages which will include node.js, Go, Java, PHP, Ruby, Python, Bash, C Utilize CI/CD processes and suggest or Automate Paths Forward to Mitigate those Weaknesses Define Framework and processes to automate network configurations and system integrations Build automation scripts and templates, system integrations, maintain scripts/ templates/integrations for changes to standards and new devices on the network Build automation of process, task, KPIs and report in regard with the operation’s statistics All other functions as a management and confidence worker inherent to the position that are assigned by the immediate boss. Experience of at least strong understanding of networks as it pertains to base protocols, topologies, routing, switching Collaboration: Work with your peers within your team and outside your teams to help develop these solutions. Learning and Teaching. To be continuous Learner. To generously teach others what you learn. Feedback: To provide respectful yet honest feedback to leadership about how to better achieve the DevOps goals Knowledge: To be Knowledge about the DevOps and the need for application teams to adopt Best Practices"
